Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","184","Rwanda","5922","Export Value","116","Potatoes","2017","2017","1000 US$","286","R","Estimated data using trading partners database"
"TP","Crops and livestock products","184","Rwanda","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","25","R","Estimated data using trading partners database"
"TP","Crops and livestock products","184","Rwanda","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","R","Estimated data using trading partners database"
"TP","Crops and livestock products","184","Rwanda","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","8","R","Estimated data using trading partners database"
"TP","Crops and livestock products","184","Rwanda","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","13","R","Estimated data using trading partners database"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","514","","Official data"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5622","Import Value","116","Potatoes","2017","2017","1000 US$","555","","Official data"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","19","","Official data"
"TP","Crops and livestock products","188","Saint Kitts and Nevis","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","36","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2341","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1732","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","189","Saint Lucia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","190","Saint Pierre and Miquelon","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","83","R","Estimated data using trading partners database"
"TP","Crops and livestock products","190","Saint Pierre and Miquelon","5622","Import Value","116","Potatoes","2017","2017","1000 US$","107","R","Estimated data using trading partners database"
"TP","Crops and livestock products","190","Saint Pierre and Miquelon","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","76","R","Estimated data using trading partners database"
"TP","Crops and livestock products","190","Saint Pierre and Miquelon","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","50","R","Estimated data using trading partners database"
"TP","Crops and livestock products","191","Saint Vincent and the Grenadines","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1237","","Official data"
"TP","Crops and livestock products","191","Saint Vincent and the Grenadines","5622","Import Value","116","Potatoes","2017","2017","1000 US$","648","","Official data"
"TP","Crops and livestock products","191","Saint Vincent and the Grenadines","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","452","","Official data"
"TP","Crops and livestock products","191","Saint Vincent and the Grenadines","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","206","","Official data"
"TP","Crops and livestock products","244","Samoa","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1686","","Official data"
"TP","Crops and livestock products","244","Samoa","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1527","","Official data"
"TP","Crops and livestock products","244","Samoa","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","244","Samoa","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","244","Samoa","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","244","Samoa","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","193","Sao Tome and Principe","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","335","","Official data"
"TP","Crops and livestock products","193","Sao Tome and Principe","5622","Import Value","116","Potatoes","2017","2017","1000 US$","195","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","42842","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","22241","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","213","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","95","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","10167","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","4694","","Official data"
"TP","Crops and livestock products","195","Senegal","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","77165","","Official data"
"TP","Crops and livestock products","195","Senegal","5622","Import Value","116","Potatoes","2017","2017","1000 US$","19604","","Official data"
"TP","Crops and livestock products","195","Senegal","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","72","","Official data"
"TP","Crops and livestock products","195","Senegal","5922","Export Value","116","Potatoes","2017","2017","1000 US$","42","","Official data"
"TP","Crops and livestock products","195","Senegal","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","6687","","Official data"
"TP","Crops and livestock products","195","Senegal","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","5011","","Official data"
"TP","Crops and livestock products","272","Serbia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10144","","Official data"
"TP","Crops and livestock products","272","Serbia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3066","","Official data"
"TP","Crops and livestock products","272","Serbia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","17818","","Official data"
"TP","Crops and livestock products","272","Serbia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","4289","","Official data"
"TP","Crops and livestock products","272","Serbia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","53","","Official data"
"TP","Crops and livestock products","272","Serbia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","55","","Official data"
"TP","Crops and livestock products","272","Serbia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","272","Serbia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","196","Seychelles","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2159","","Official data"
"TP","Crops and livestock products","196","Seychelles","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1009","","Official data"
"TP","Crops and livestock products","196","Seychelles","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","23","","Official data"
"TP","Crops and livestock products","196","Seychelles","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","108","","Official data"
"TP","Crops and livestock products","197","Sierra Leone","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1504","R","Estimated data using trading partners database"
"TP","Crops and livestock products","197","Sierra Leone","5622","Import Value","116","Potatoes","2017","2017","1000 US$","606","R","Estimated data using trading partners database"
"TP","Crops and livestock products","200","Singapore","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","50409","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","200","Singapore","5622","Import Value","116","Potatoes","2017","2017","1000 US$","24420","","Official data"
"TP","Crops and livestock products","200","Singapore","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2864","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","200","Singapore","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1718","","Official data"
"TP","Crops and livestock products","200","Singapore","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","9257","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","200","Singapore","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","10071","","Official data"
"TP","Crops and livestock products","200","Singapore","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","312","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","200","Singapore","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","446","","Official data"
"TP","Crops and livestock products","199","Slovakia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","65686","","Official data"
"TP","Crops and livestock products","199","Slovakia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","28358","","Official data"
"TP","Crops and livestock products","199","Slovakia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","11780","","Official data"
"TP","Crops and livestock products","199","Slovakia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","4441","","Official data"
"TP","Crops and livestock products","199","Slovakia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","221","","Official data"
"TP","Crops and livestock products","199","Slovakia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","188","","Official data"
"TP","Crops and livestock products","199","Slovakia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","29","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","199","Slovakia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","38","","Official data"
"TP","Crops and livestock products","198","Slovenia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","47369","","Official data"
"TP","Crops and livestock products","198","Slovenia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","20288","","Official data"
"TP","Crops and livestock products","198","Slovenia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","16840","","Official data"
"TP","Crops and livestock products","198","Slovenia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","7047","","Official data"
"TP","Crops and livestock products","198","Slovenia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","220","","Official data"
"TP","Crops and livestock products","198","Slovenia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","265","","Official data"
"TP","Crops and livestock products","198","Slovenia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","151","","Official data"
"TP","Crops and livestock products","198","Slovenia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","163","","Official data"
"TP","Crops and livestock products","25","Solomon Islands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","64","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","25","Solomon Islands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","34","","Official data"
"TP","Crops and livestock products","201","Somalia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1502","R","Estimated data using trading partners database"
"TP","Crops and livestock products","201","Somalia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1332","R","Estimated data using trading partners database"
"TP","Crops and livestock products","201","Somalia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","32","R","Estimated data using trading partners database"
"TP","Crops and livestock products","201","Somalia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","34","R","Estimated data using trading partners database"
"TP","Crops and livestock products","202","South Africa","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","244","","Official data"
"TP","Crops and livestock products","202","South Africa","5622","Import Value","116","Potatoes","2017","2017","1000 US$","151","","Official data"
"TP","Crops and livestock products","202","South Africa","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","161084","","Official data"
"TP","Crops and livestock products","202","South Africa","5922","Export Value","116","Potatoes","2017","2017","1000 US$","54856","","Official data"
"TP","Crops and livestock products","202","South Africa","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","17","","Official data"
"TP","Crops and livestock products","202","South Africa","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","32","","Official data"
"TP","Crops and livestock products","202","South Africa","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","3041","","Official data"
"TP","Crops and livestock products","202","South Africa","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2408","","Official data"
"TP","Crops and livestock products","277","South Sudan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","158","R","Estimated data using trading partners database"
"TP","Crops and livestock products","277","South Sudan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","65","R","Estimated data using trading partners database"
"TP","Crops and livestock products","277","South Sudan","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","277","South Sudan","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","203","Spain","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","780766","","Official data"
"TP","Crops and livestock products","203","Spain","5622","Import Value","116","Potatoes","2017","2017","1000 US$","250502","","Official data"
"TP","Crops and livestock products","203","Spain","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","296987","","Official data"
"TP","Crops and livestock products","203","Spain","5922","Export Value","116","Potatoes","2017","2017","1000 US$","106564","","Official data"
"TP","Crops and livestock products","203","Spain","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","2064","","Official data"
"TP","Crops and livestock products","203","Spain","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","2225","","Official data"
"TP","Crops and livestock products","203","Spain","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","37788","","Official data"
"TP","Crops and livestock products","203","Spain","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","32303","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","153050","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","116","Potatoes","2017","2017","1000 US$","37215","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","56","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","116","Potatoes","2017","2017","1000 US$","44","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","","M","Data not available"
"TP","Crops and livestock products","38","Sri Lanka","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","49","","Official data"
"TP","Crops and livestock products","38","Sri Lanka","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","44","","Official data"
"TP","Crops and livestock products","276","Sudan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10624","R","Estimated data using trading partners database"
"TP","Crops and livestock products","276","Sudan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","6739","R","Estimated data using trading partners database"
"TP","Crops and livestock products","276","Sudan","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","81","R","Estimated data using trading partners database"
"TP","Crops and livestock products","276","Sudan","5922","Export Value","116","Potatoes","2017","2017","1000 US$","26","R","Estimated data using trading partners database"
"TP","Crops and livestock products","207","Suriname","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","8724","","Official data"
"TP","Crops and livestock products","207","Suriname","5622","Import Value","116","Potatoes","2017","2017","1000 US$","3573","","Official data"
"TP","Crops and livestock products","207","Suriname","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","207","Suriname","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","0","F","FAO estimate"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","45864","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","116","Potatoes","2017","2017","1000 US$","22203","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","6339","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3410","","Official data"
"TP","Crops and livestock products","210","Sweden","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4591","","Official data"
"TP","Crops and livestock products","210","Sweden","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","5994","","Official data"
"TP","Crops and livestock products","210","Sweden","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","1","","Official data"
"TP","Crops and livestock products","210","Sweden","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","57722","","Official data"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","31686","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","8374","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3277","","Official data"
"TP","Crops and livestock products","211","Switzerland","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","3547","","Official data"
"TP","Crops and livestock products","211","Switzerland","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","5044","","Official data"
"TP","Crops and livestock products","211","Switzerland","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","15","","Official data"
"TP","Crops and livestock products","211","Switzerland","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","21","","Official data"
"TP","Crops and livestock products","212","Syrian Arab Republic","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","87837","R","Estimated data using trading partners database"
"TP","Crops and livestock products","212","Syrian Arab Republic","5622","Import Value","116","Potatoes","2017","2017","1000 US$","26661","R","Estimated data using trading partners database"
"TP","Crops and livestock products","212","Syrian Arab Republic","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","344","R","Estimated data using trading partners database"
"TP","Crops and livestock products","212","Syrian Arab Republic","5922","Export Value","116","Potatoes","2017","2017","1000 US$","122","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1226","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","240","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","141","R","Estimated data using trading partners database"
"TP","Crops and livestock products","208","Tajikistan","5922","Export Value","116","Potatoes","2017","2017","1000 US$","27","R","Estimated data using trading partners database"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","63899","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","116","Potatoes","2017","2017","1000 US$","28405","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","156","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","116","Potatoes","2017","2017","1000 US$","130","","Official data"
"TP","Crops and livestock products","216","Thailand","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","18796","","Official data"
"TP","Crops and livestock products","216","Thailand","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","14090","","Official data"
"TP","Crops and livestock products","216","Thailand","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","5","","Official data"
"TP","Crops and livestock products","216","Thailand","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","20","","Official data"
"TP","Crops and livestock products","176","Timor-Leste","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3296","R","Estimated data using trading partners database"
"TP","Crops and livestock products","176","Timor-Leste","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1094","R","Estimated data using trading partners database"
"TP","Crops and livestock products","217","Togo","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2994","","Official data"
"TP","Crops and livestock products","217","Togo","5622","Import Value","116","Potatoes","2017","2017","1000 US$","664","","Official data"
"TP","Crops and livestock products","219","Tonga","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","257","R","Estimated data using trading partners database"
"TP","Crops and livestock products","219","Tonga","5622","Import Value","116","Potatoes","2017","2017","1000 US$","195","R","Estimated data using trading partners database"
"TP","Crops and livestock products","219","Tonga","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5922","Export Value","116","Potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","219","Tonga","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","59","R","Estimated data using trading partners database"
"TP","Crops and livestock products","219","Tonga","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","68","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","28811","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5622","Import Value","116","Potatoes","2017","2017","1000 US$","10068","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","11","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5922","Export Value","116","Potatoes","2017","2017","1000 US$","7","R","Estimated data using trading partners database"
"TP","Crops and livestock products","220","Trinidad and Tobago","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","360","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","184","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","*","Unofficial figure"
"TP","Crops and livestock products","220","Trinidad and Tobago","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","4","*","Unofficial figure"
"TP","Crops and livestock products","222","Tunisia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","32932","","Official data"
"TP","Crops and livestock products","222","Tunisia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","18023","","Official data"
"TP","Crops and livestock products","222","Tunisia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","1388","","Official data"
"TP","Crops and livestock products","222","Tunisia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","529","","Official data"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","17253","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","116","Potatoes","2017","2017","1000 US$","11285","","Official data"
"TP","Crops and livestock products","223","Turkey","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","205239","","Official data"
"TP","Crops and livestock products","223","Turkey","5922","Export Value","116","Potatoes","2017","2017","1000 US$","27719","","Official data"
"TP","Crops and livestock products","223","Turkey","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","137","","Official data"
"TP","Crops and livestock products","223","Turkey","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","112","","Official data"
"TP","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","126643","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5622","Import Value","116","Potatoes","2017","2017","1000 US$","48120","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","12","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3","R","Estimated data using trading partners database"
"TP","Crops and livestock products","213","Turkmenistan","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","213","Turkmenistan","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","*","Unofficial figure"
"TP","Crops and livestock products","227","Tuvalu","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","34","R","Estimated data using trading partners database"
"TP","Crops and livestock products","227","Tuvalu","5622","Import Value","116","Potatoes","2017","2017","1000 US$","40","R","Estimated data using trading partners database"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","18100","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","116","Potatoes","2017","2017","1000 US$","4805","","Official data"
"TP","Crops and livestock products","226","Uganda","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","13564","","Official data"
"TP","Crops and livestock products","226","Uganda","5922","Export Value","116","Potatoes","2017","2017","1000 US$","5211","","Official data"
"TP","Crops and livestock products","226","Uganda","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","226","Uganda","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","226","Uganda","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","926","","Official data"
"TP","Crops and livestock products","226","Uganda","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","51","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","3821","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","116","Potatoes","2017","2017","1000 US$","2035","","Official data"
"TP","Crops and livestock products","230","Ukraine","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","17697","","Official data"
"TP","Crops and livestock products","230","Ukraine","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3462","","Official data"
"TP","Crops and livestock products","230","Ukraine","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","44","","Official data"
"TP","Crops and livestock products","230","Ukraine","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","80","","Official data"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","240839","*","Unofficial figure"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","116","Potatoes","2017","2017","1000 US$","73985","*","Unofficial figure"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","2836","*","Unofficial figure"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","116","Potatoes","2017","2017","1000 US$","1422","*","Unofficial figure"
"TP","Crops and livestock products","225","United Arab Emirates","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","3026","Im","FAO data based on imputation methodology"
"TP","Crops and livestock products","225","United Arab Emirates","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3033","R","Estimated data using trading partners database"
"TP","Crops and livestock products","225","United Arab Emirates","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","62","R","Estimated data using trading partners database"
"TP","Crops and livestock products","225","United Arab Emirates","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","117","R","Estimated data using trading partners database"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","171831","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","116","Potatoes","2017","2017","1000 US$","100517","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","264953","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5922","Export Value","116","Potatoes","2017","2017","1000 US$","122252","","Official data"
"TP","Crops and livestock products","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","156825","","Official data"
